Loan_ID,Gender,Race,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002175,Female,Black,Yes,0,Graduate,No,4750,2333.0,130.0,360.0,1.0,Urban,Y
LP002175,Male,White,Yes,0,Graduate,No,4750,2333.0,130.0,360.0,1.0,Urban,Y
LP002175,Female,White,Yes,0,Graduate,No,4750,2333.0,130.0,360.0,1.0,Urban,Y
LP002178,Female,Black,Yes,0,Graduate,No,3013,3033.0,95.0,300.0,0.84,Urban,Y
LP002178,Male,White,Yes,0,Graduate,No,3013,3033.0,95.0,300.0,0.84,Urban,Y
LP002178,Female,White,Yes,0,Graduate,No,3013,3033.0,95.0,300.0,0.84,Urban,Y
LP002180,Male,Black,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,Y
LP002180,Female,Black,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,Y
LP002180,Female,White,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,Y
LP002181,Female,Black,No,0,Not Graduate,No,6216,0.0,133.0,360.0,1.0,Rural,N
LP002181,Male,White,No,0,Not Graduate,No,6216,0.0,133.0,360.0,1.0,Rural,N
LP002181,Female,White,No,0,Not Graduate,No,6216,0.0,133.0,360.0,1.0,Rural,N
LP002187,Female,Black,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,N
LP002187,Male,White,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,N
LP002187,Female,White,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,N
LP002188,Female,Black,No,0,Graduate,No,5124,0.0,124.0,342.0,0.0,Rural,N
LP002188,Male,White,No,0,Graduate,No,5124,0.0,124.0,342.0,0.0,Rural,N
LP002188,Female,White,No,0,Graduate,No,5124,0.0,124.0,342.0,0.0,Rural,N
LP002190,Female,Black,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,Y
LP002190,Male,White,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,Y
LP002190,Female,White,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,Y
LP002194,Male,Black,No,0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,Y
LP002194,Female,Black,No,0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,Y
LP002194,Male,White,No,0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,Y
LP002197,Female,Black,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,Y
LP002197,Male,White,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,Y
LP002197,Female,White,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,Y
LP002201,Male,Black,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,Y
LP002201,Female,Black,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,Y
LP002201,Female,White,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,Y
LP002205,Female,Black,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,N
LP002205,Male,White,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,N
LP002205,Female,White,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,N
LP002209,Male,Black,No,0,Graduate,No,2764,1459.0,110.0,360.0,1.0,Urban,Y
LP002209,Male,White,No,0,Graduate,No,2764,1459.0,110.0,360.0,1.0,Urban,Y
LP002209,Female,White,No,0,Graduate,No,2764,1459.0,110.0,360.0,1.0,Urban,Y
LP002211,Female,Black,Yes,0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,Y
LP002211,Male,White,Yes,0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,Y
LP002211,Female,White,Yes,0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,Y
LP002219,Male,Black,Yes,3,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,Y
LP002219,Female,Black,Yes,3,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,Y
LP002219,Female,White,Yes,3,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,Y
LP002223,Female,Black,Yes,0,Graduate,No,4310,0.0,130.0,360.0,0.84,Semiurban,Y
LP002223,Male,White,Yes,0,Graduate,No,4310,0.0,130.0,360.0,0.84,Semiurban,Y
LP002223,Female,White,Yes,0,Graduate,No,4310,0.0,130.0,360.0,0.84,Semiurban,Y
LP002224,Female,Black,No,0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,N
LP002224,Male,White,No,0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,N
LP002224,Female,White,No,0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,N
LP002225,Female,Black,Yes,2,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,Y
LP002225,Male,White,Yes,2,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,Y
LP002225,Female,White,Yes,2,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,Y
LP002226,Female,Black,Yes,0,Graduate,No,3333,2500.0,128.0,360.0,1.0,Semiurban,Y
LP002226,Male,White,Yes,0,Graduate,No,3333,2500.0,128.0,360.0,1.0,Semiurban,Y
LP002226,Female,White,Yes,0,Graduate,No,3333,2500.0,128.0,360.0,1.0,Semiurban,Y
LP002229,Female,Black,No,0,Graduate,No,5941,4232.0,296.0,360.0,1.0,Semiurban,Y
LP002229,Male,White,No,0,Graduate,No,5941,4232.0,296.0,360.0,1.0,Semiurban,Y
LP002229,Female,White,No,0,Graduate,No,5941,4232.0,296.0,360.0,1.0,Semiurban,Y
LP002231,Male,Black,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,Y
LP002231,Male,White,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,Y
LP002231,Female,White,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,Y
LP002234,Male,Black,No,0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,Y
LP002234,Female,Black,No,0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,Y
LP002234,Female,White,No,0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,Y
LP002236,Female,Black,Yes,2,Graduate,No,4566,0.0,100.0,360.0,1.0,Urban,N
LP002236,Male,White,Yes,2,Graduate,No,4566,0.0,100.0,360.0,1.0,Urban,N
LP002236,Female,White,Yes,2,Graduate,No,4566,0.0,100.0,360.0,1.0,Urban,N
LP002237,Female,Black,No,1,Graduate,No,3667,0.0,113.0,180.0,1.0,Urban,Y
LP002237,Male,White,No,1,Graduate,No,3667,0.0,113.0,180.0,1.0,Urban,Y
LP002237,Female,White,No,1,Graduate,No,3667,0.0,113.0,180.0,1.0,Urban,Y
LP002239,Female,Black,No,0,Not Graduate,No,2346,1600.0,132.0,360.0,1.0,Semiurban,Y
LP002239,Male,White,No,0,Not Graduate,No,2346,1600.0,132.0,360.0,1.0,Semiurban,Y
LP002239,Female,White,No,0,Not Graduate,No,2346,1600.0,132.0,360.0,1.0,Semiurban,Y
LP002243,Female,Black,Yes,0,Not Graduate,No,3010,3136.0,146.41,360.0,0.0,Urban,N
LP002243,Male,White,Yes,0,Not Graduate,No,3010,3136.0,146.41,360.0,0.0,Urban,N
LP002243,Female,White,Yes,0,Not Graduate,No,3010,3136.0,146.41,360.0,0.0,Urban,N
LP002244,Female,Black,Yes,0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,Y
LP002244,Male,White,Yes,0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,Y
LP002244,Female,White,Yes,0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,Y
LP002250,Female,Black,Yes,0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,Y
LP002250,Male,White,Yes,0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,Y
LP002250,Female,White,Yes,0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,Y
LP002255,Male,Black,No,3,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,Y
LP002255,Female,Black,No,3,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,Y
LP002255,Female,White,No,3,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,Y
LP002262,Male,Black,Yes,3,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,Y
LP002262,Female,Black,Yes,3,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,Y
LP002262,Female,White,Yes,3,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,Y
LP002263,Female,Black,Yes,0,Graduate,No,2583,2115.0,120.0,360.0,0.84,Urban,Y
LP002263,Male,White,Yes,0,Graduate,No,2583,2115.0,120.0,360.0,0.84,Urban,Y
LP002263,Female,White,Yes,0,Graduate,No,2583,2115.0,120.0,360.0,0.84,Urban,Y
LP002265,Female,Black,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,Y
LP002265,Male,White,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,Y
LP002265,Female,White,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,Y
LP002266,Female,Black,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,Y
LP002266,Male,White,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,Y
LP002266,Female,White,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,Y
LP002272,Female,Black,Yes,2,Graduate,No,3276,484.0,135.0,360.0,0.84,Semiurban,Y
LP002272,Male,White,Yes,2,Graduate,No,3276,484.0,135.0,360.0,0.84,Semiurban,Y
LP002272,Female,White,Yes,2,Graduate,No,3276,484.0,135.0,360.0,0.84,Semiurban,Y
LP002277,Male,Black,No,0,Graduate,No,3180,0.0,71.0,360.0,0.0,Urban,N
LP002277,Male,White,No,0,Graduate,No,3180,0.0,71.0,360.0,0.0,Urban,N
LP002277,Female,White,No,0,Graduate,No,3180,0.0,71.0,360.0,0.0,Urban,N
LP002281,Female,Black,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,Y
LP002281,Male,White,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,Y
LP002281,Female,White,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,Y
LP002284,Female,Black,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,Y
LP002284,Male,White,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,Y
LP002284,Female,White,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,Y
LP002287,Male,Black,No,0,Graduate,No,1500,1800.0,103.0,360.0,0.0,Semiurban,N
LP002287,Male,White,No,0,Graduate,No,1500,1800.0,103.0,360.0,0.0,Semiurban,N
LP002287,Female,White,No,0,Graduate,No,1500,1800.0,103.0,360.0,0.0,Semiurban,N
LP002288,Female,Black,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,N
LP002288,Male,White,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,N
LP002288,Female,White,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,N
LP002296,Female,Black,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,N
LP002296,Male,White,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,N
LP002296,Female,White,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,N
LP002300,Male,Black,No,0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,Y
LP002300,Male,White,No,0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,Y
LP002300,Female,White,No,0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,Y
LP002301,Male,Black,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,N
LP002301,Female,Black,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,N
LP002301,Male,White,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,N
LP002305,Male,Black,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,Y
LP002305,Male,White,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,Y
LP002305,Female,White,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,Y
LP002308,Female,Black,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,Y
LP002308,Male,White,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,Y
LP002308,Female,White,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,Y
LP002314,Male,Black,No,0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,Y
LP002314,Male,White,No,0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,Y
LP002314,Female,White,No,0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,Y
LP002315,Male,Black,Yes,1,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,N
LP002315,Female,Black,Yes,1,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,N
LP002315,Female,White,Yes,1,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,N
LP002318,Male,Black,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,N
LP002318,Male,White,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,N
LP002318,Female,White,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,N
LP002319,Female,Black,Yes,0,Graduate,No,6256,0.0,160.0,360.0,0.84,Urban,Y
LP002319,Male,White,Yes,0,Graduate,No,6256,0.0,160.0,360.0,0.84,Urban,Y
LP002319,Female,White,Yes,0,Graduate,No,6256,0.0,160.0,360.0,0.84,Urban,Y
LP002328,Female,Black,Yes,0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,N
LP002328,Male,White,Yes,0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,N
LP002328,Female,White,Yes,0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,N
LP002332,Female,Black,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,Y
LP002332,Male,White,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,Y
LP002332,Female,White,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,Y
LP002335,Male,Black,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,N
LP002335,Male,White,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,N
LP002335,Female,White,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,N
LP002337,Male,Black,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,Y
LP002337,Male,White,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,Y
LP002337,Female,White,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,Y
LP002341,Male,Black,No,1,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,N
LP002341,Male,White,No,1,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,N
LP002341,Female,White,No,1,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,N
LP002345,Female,Black,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,Y
LP002345,Male,White,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,Y
LP002345,Female,White,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,Y
LP002347,Female,Black,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,Y
LP002347,Male,White,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,Y
LP002347,Female,White,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,Y
LP002348,Female,Black,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,Y
LP002348,Male,White,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,Y
LP002348,Female,White,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,Y
LP002357,Male,Black,No,0,Not Graduate,No,2720,0.0,80.0,342.0,0.0,Urban,N
LP002357,Male,White,No,0,Not Graduate,No,2720,0.0,80.0,342.0,0.0,Urban,N
LP002357,Female,White,No,0,Not Graduate,No,2720,0.0,80.0,342.0,0.0,Urban,N
LP002361,Female,Black,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,Y
LP002361,Male,White,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,Y
LP002361,Female,White,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,Y
LP002362,Male,Black,Yes,1,Graduate,No,7250,1667.0,110.0,342.0,0.0,Urban,N
LP002362,Female,Black,Yes,1,Graduate,No,7250,1667.0,110.0,342.0,0.0,Urban,N
LP002362,Female,White,Yes,1,Graduate,No,7250,1667.0,110.0,342.0,0.0,Urban,N
LP002364,Male,Black,Yes,0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,Y
LP002364,Female,Black,Yes,0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,Y
LP002364,Female,White,Yes,0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,Y
LP002366,Female,Black,Yes,0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,Y
LP002366,Male,White,Yes,0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,Y
LP002366,Female,White,Yes,0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,Y
LP002367,Male,Black,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,N
LP002367,Male,White,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,N
LP002367,Female,White,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,N
LP002368,Female,Black,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,Y
LP002368,Male,White,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,Y
LP002368,Female,White,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,Y
LP002369,Female,Black,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,Y
LP002369,Male,White,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,Y
LP002369,Female,White,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,Y
LP002370,Female,Black,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,Y
LP002370,Male,White,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,Y
LP002370,Female,White,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,Y
LP002377,Male,Black,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,Y
LP002377,Female,Black,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,Y
LP002377,Male,White,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,Y
LP002379,Male,Black,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,N
LP002379,Female,Black,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,N
LP002379,Female,White,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,N
LP002387,Female,Black,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,Y
LP002387,Male,White,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,Y
LP002387,Female,White,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,Y
LP002390,Female,Black,No,0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,Y
LP002390,Male,White,No,0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,Y
LP002390,Female,White,No,0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,Y
LP002393,Male,Black,Yes,0,Graduate,No,10047,0.0,146.41,240.0,1.0,Semiurban,Y
LP002393,Female,Black,Yes,0,Graduate,No,10047,0.0,146.41,240.0,1.0,Semiurban,Y
LP002393,Male,White,Yes,0,Graduate,No,10047,0.0,146.41,240.0,1.0,Semiurban,Y
LP002398,Female,Black,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,Y
LP002398,Male,White,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,Y
LP002398,Female,White,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,Y
LP002401,Female,Black,Yes,0,Graduate,No,2213,1125.0,146.41,360.0,1.0,Urban,Y
LP002401,Male,White,Yes,0,Graduate,No,2213,1125.0,146.41,360.0,1.0,Urban,Y
LP002401,Female,White,Yes,0,Graduate,No,2213,1125.0,146.41,360.0,1.0,Urban,Y
LP002403,Male,Black,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,N
LP002403,Female,Black,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,N
LP002403,Female,White,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,N
LP002407,Male,Black,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,Y
LP002407,Female,Black,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,Y
LP002407,Male,White,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,Y
LP002408,Female,Black,No,0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,Y
LP002408,Male,White,No,0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,Y
LP002408,Female,White,No,0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,Y
LP002409,Male,Black,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,Y
LP002409,Female,Black,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,Y
LP002409,Female,White,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,Y
LP002418,Female,Black,No,3,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,Y
LP002418,Male,White,No,3,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,Y
LP002418,Female,White,No,3,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,Y
LP002424,Male,Black,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,0.84,Rural,Y
LP002424,Female,Black,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,0.84,Rural,Y
LP002424,Female,White,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,0.84,Rural,Y
LP002429,Female,Black,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,Y
LP002429,Male,White,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,Y
LP002429,Female,White,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,Y
LP002434,Female,Black,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,Y
LP002434,Male,White,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,Y
LP002434,Female,White,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,Y
LP002435,Female,Black,Yes,0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,N
LP002435,Male,White,Yes,0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,N
LP002435,Female,White,Yes,0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,N
LP002443,Female,Black,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,N
LP002443,Male,White,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,N
LP002443,Female,White,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,N
LP002444,Female,Black,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,0.84,Semiurban,N
LP002444,Male,White,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,0.84,Semiurban,N
LP002444,Female,White,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,0.84,Semiurban,N
LP002446,Female,Black,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,N
LP002446,Male,White,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,N
LP002446,Female,White,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,N
LP002447,Female,Black,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,0.84,Urban,Y
LP002447,Male,White,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,0.84,Urban,Y
LP002447,Female,White,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,0.84,Urban,Y
LP002448,Female,Black,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,N
LP002448,Male,White,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,N
LP002448,Female,White,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,N
LP002449,Female,Black,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,Y
LP002449,Male,White,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,Y
LP002449,Female,White,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,Y
LP002453,Male,Black,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,Y
LP002453,Female,Black,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,Y
LP002453,Female,White,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,Y
LP002455,Female,Black,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,Y
LP002455,Male,White,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,Y
LP002455,Female,White,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,Y
LP002459,Female,Black,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,Y
LP002459,Male,White,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,Y
LP002459,Female,White,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,Y
LP002467,Female,Black,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,N
LP002467,Male,White,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,N
LP002467,Female,White,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,N
LP002472,Female,Black,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,Y
LP002472,Male,White,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,Y
LP002472,Female,White,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,Y
LP002473,Male,Black,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,N
LP002473,Female,Black,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,N
LP002473,Female,White,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,N
LP002478,Female,Black,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,0.84,Semiurban,Y
